x_coord,y_coord,pressure_bar,dist_to_ice_m,roll_deg,pitch_deg,timestamp_s
31.2,70.0,1.102,0.58,0.8,-0.54,1194.5
31.8,70.0,1.102,0.58,-0.89,0.39,1195.0
32.4,70.0,1.097,0.62,-1.07,0.63,1195.5
33.0,70.0,1.098,0.61,-0.36,0.14,1196.0
33.6,70.0,1.103,0.61,0.71,-0.03,1196.5
34.2,70.0,1.095,0.61,-0.78,-0.16,1197.0
34.8,70.0,1.097,0.61,-0.88,-0.15,1197.5
35.4,70.0,1.101,0.61,-0.22,-0.39,1198.0
36.0,70.0,1.099,0.61,1.01,0.46,1198.5
36.6,70.0,1.1,0.62,1.11,-0.07,1199.0
37.2,70.0,1.104,0.59,-1.07,-0.04,1199.5
37.8,70.0,1.1,0.6,-0.7,0.3,1200.0
38.4,70.0,1.104,0.61,0.03,0.18,1200.5
39.0,70.0,1.101,0.58,0.29,-0.43,1201.0
39.6,70.0,1.1,0.61,1.0,-0.03,1201.5
40.2,70.0,1.098,0.59,-0.05,-0.68,1202.0
40.8,70.0,1.099,0.58,-0.92,0.04,1202.5
41.4,70.0,1.097,0.61,-0.04,0.33,1203.0
42.0,70.0,1.101,0.61,1.17,-0.73,1203.5
42.6,70.0,1.097,0.62,1.09,0.23,1204.0
43.2,70.0,1.099,0.59,-0.77,-0.48,1204.5
43.8,70.0,1.105,0.6,0.35,0.39,1205.0
44.4,70.0,1.098,0.59,-1.19,-0.61,1205.5
45.0,70.0,1.098,0.58,-0.82,-0.73,1206.0
45.6,70.0,1.099,0.59,0.57,-0.67,1206.5
46.2,70.0,1.098,0.6,-0.75,-0.3,1207.0
46.8,70.0,1.097,0.6,0.06,-0.07,1207.5
47.4,70.0,1.098,0.59,0.94,-0.14,1208.0
48.0,70.0,1.098,0.59,0.9,0.02,1208.5
48.6,70.0,1.1,0.6,-0.15,0.77,1209.0
49.2,70.0,1.099,0.61,0.0,-0.55,1209.5
49.8,70.0,1.1,0.59,-0.58,0.71,1210.0
50.4,70.0,1.098,0.62,0.53,0.27,1210.5
51.0,70.0,1.1,0.61,-0.84,0.72,1211.0
51.6,70.0,1.104,0.61,0.9,-0.6,1211.5
52.2,70.0,1.098,0.62,-0.42,0.09,1212.0
52.8,70.0,1.099,0.6,-0.71,0.1,1212.5
53.4,70.0,1.099,0.61,0.37,-0.5,1213.0
54.0,70.0,1.103,0.61,0.19,0.18,1213.5
54.6,70.0,1.099,0.61,0.59,-0.19,1214.0
55.2,70.0,1.097,0.62,-0.67,0.65,1214.5
55.8,70.0,1.105,0.58,-0.61,-0.56,1215.0
56.4,70.0,1.101,0.59,0.74,0.73,1215.5
57.0,70.0,1.096,0.62,-1.18,-0.47,1216.0
57.6,70.0,1.101,0.61,0.49,-0.37,1216.5
58.2,70.0,1.101,0.59,0.08,0.26,1217.0
58.8,70.0,1.104,0.61,0.58,-0.52,1217.5
59.4,70.0,1.098,0.59,0.75,-0.02,1218.0
60.0,70.0,1.101,0.58,0.81,-0.04,1218.5
60.6,70.0,1.104,0.61,0.17,0.58,1219.0
61.2,70.0,1.098,0.58,-0.06,-0.5,1219.5
61.8,70.0,1.103,0.6,-0.97,-0.67,1220.0
62.4,70.0,1.104,0.61,0.21,-0.27,1220.5
63.0,70.0,1.105,0.6,1.01,-0.57,1221.0
63.6,70.0,1.104,0.59,-0.47,0.68,1221.5
64.2,70.0,1.102,0.62,-0.3,-0.24,1222.0
64.8,70.0,1.097,0.62,0.71,-0.25,1222.5
65.4,70.0,1.102,0.59,-0.22,0.14,1223.0
66.0,70.0,1.105,0.6,-0.05,-0.15,1223.5
66.6,70.0,1.105,0.59,0.69,0.61,1224.0
67.2,70.0,1.103,0.62,1.18,-0.42,1224.5
67.8,70.0,1.097,0.6,0.08,0.34,1225.0
68.4,70.0,1.098,0.61,-0.64,-0.15,1225.5
69.0,70.0,1.098,0.6,0.92,-0.15,1226.0
69.6,70.0,1.099,0.6,-0.68,0.23,1226.5
70.2,70.0,1.1,0.61,-1.07,-0.33,1227.0
70.8,70.0,1.098,0.61,0.27,0.71,1227.5
71.4,70.0,1.098,0.61,-0.57,0.42,1228.0
72.0,70.0,1.099,0.58,0.52,0.73,1228.5
72.6,70.0,1.097,0.6,0.93,0.71,1229.0
73.2,70.0,1.1,0.58,0.78,-0.4,1229.5
73.8,70.0,1.105,0.6,0.03,0.27,1230.0
74.4,70.0,1.105,0.61,0.19,0.19,1230.5
75.0,70.0,1.101,0.59,-0.33,0.12,1231.0
75.6,70.0,1.102,0.6,0.29,-0.14,1231.5
76.2,70.0,1.101,0.58,-1.14,0.65,1232.0
76.8,70.0,1.102,0.59,-0.67,0.11,1232.5
77.4,70.0,1.095,0.58,-0.81,-0.72,1233.0
78.0,70.0,1.104,0.61,0.27,0.34,1233.5
78.6,70.0,1.102,0.6,-0.44,-0.75,1234.0
79.2,70.0,1.105,0.58,-0.73,-0.44,1234.5
79.8,70.0,1.105,0.59,0.73,0.74,1235.0
80.4,70.0,1.103,0.61,-0.55,-0.14,1235.5
81.0,70.0,1.096,0.58,0.67,-0.18,1236.0
81.6,70.0,1.101,0.61,-0.96,0.26,1236.5
82.2,70.0,1.1,0.61,0.91,-0.42,1237.0
82.8,70.0,1.102,0.59,0.68,0.67,1237.5
83.4,70.0,1.103,0.58,0.19,0.41,1238.0
84.0,70.0,1.1,0.58,1.11,-0.53,1238.5
84.6,70.0,1.101,0.59,0.75,-0.35,1239.0
85.2,70.0,1.098,0.62,-1.11,0.57,1239.5
85.8,70.0,1.099,0.61,-1.03,0.22,1240.0
86.4,70.0,1.098,0.61,-0.31,0.18,1240.5
87.0,70.0,1.098,0.6,-0.79,-0.22,1241.0
87.6,70.0,1.098,0.61,-1.13,-0.13,1241.5
88.2,70.0,1.099,0.61,-1.19,-0.39,1242.0
88.8,70.0,1.096,0.58,0.95,-0.55,1242.5
89.4,70.0,1.096,0.62,-0.28,0.0,1243.0
90.0,70.0,1.096,0.6,-0.65,0.19,1243.5
90.6,70.0,1.099,0.62,0.6,0.78,1244.0
91.2,70.0,1.105,0.58,0.9,0.16,1244.5
91.8,70.0,1.1,0.61,-0.03,-0.08,1245.0
92.4,70.0,1.098,0.61,0.43,-0.16,1245.5
93.0,70.0,1.098,0.6,-0.95,-0.46,1246.0
93.6,70.0,1.1,0.61,-1.17,0.76,1246.5
94.2,70.0,1.096,0.61,0.82,0.18,1247.0
94.8,70.0,1.098,0.61,0.16,0.6,1247.5
95.4,70.0,1.101,0.58,1.01,0.78,1248.0
96.0,70.0,1.101,0.61,0.83,0.05,1248.5
96.6,70.0,1.098,0.6,-0.83,0.44,1249.0
97.2,70.0,1.103,0.58,0.4,0.06,1249.5
97.8,70.0,1.099,0.6,-0.76,-0.04,1250.0
98.4,70.0,1.1,0.59,1.07,-0.16,1250.5
99.0,70.0,1.105,0.58,0.96,0.78,1251.0
99.6,70.0,1.097,0.61,0.76,0.52,1251.5
100,75.0,1.105,0.62,-1.15,0.62,1252.0
99.4,75.0,1.096,0.6,-0.17,0.68,1252.5
98.8,75.0,1.096,0.62,-0.09,-0.6,1253.0
98.2,75.0,1.104,0.59,-1.17,0.55,1253.5
97.6,75.0,1.101,0.6,-0.71,0.44,1254.0
97.0,75.0,1.098,0.62,-0.19,-0.28,1254.5
96.4,75.0,1.096,0.59,-1.11,0.0,1255.0
95.8,75.0,1.096,0.6,0.82,0.2,1255.5
95.2,75.0,1.103,0.62,0.61,0.41,1256.0
94.6,75.0,1.098,0.61,-1.07,-0.78,1256.5
94.0,75.0,1.099,0.59,-0.05,-0.25,1257.0
93.4,75.0,1.101,0.59,0.19,-0.39,1257.5
92.8,75.0,1.098,0.6,-0.21,0.25,1258.0
92.2,75.0,1.103,0.61,0.42,-0.06,1258.5
91.6,75.0,1.097,0.59,0.92,0.79,1259.0
91.0,75.0,1.101,0.61,-0.69,-0.45,1259.5
90.4,75.0,1.1,0.61,-1.15,0.59,1260.0
89.8,75.0,1.099,0.59,0.96,0.63,1260.5
89.2,75.0,1.104,0.62,-0.57,-0.18,1261.0
88.6,75.0,1.1,0.62,0.97,0.7,1261.5
88.0,75.0,1.097,0.6,-0.1,0.22,1262.0
87.4,75.0,1.1,0.6,-0.79,0.29,1262.5
86.8,75.0,1.102,0.61,0.2,-0.76,1263.0
86.2,75.0,1.1,0.58,-0.33,0.09,1263.5
85.6,75.0,1.099,0.59,0.08,-0.69,1264.0
85.0,75.0,1.099,0.61,-1.02,0.23,1264.5
84.4,75.0,1.096,0.58,0.51,-0.05,1265.0
83.8,75.0,1.095,0.58,-0.76,0.29,1265.5
83.2,75.0,1.098,0.6,0.17,-0.29,1266.0
82.6,75.0,1.102,0.58,-0.5,-0.03,1266.5
82.0,75.0,1.101,0.58,-1.03,0.32,1267.0
81.4,75.0,1.098,0.61,-0.23,0.29,1267.5
80.8,75.0,1.102,0.58,-1.14,0.47,1268.0
80.2,75.0,1.102,0.58,-0.76,0.48,1268.5
79.6,75.0,1.103,0.58,0.63,-0.19,1269.0
79.0,75.0,1.099,0.6,-0.66,-0.36,1269.5
78.4,75.0,1.099,0.62,0.01,0.69,1270.0
77.8,75.0,1.096,0.62,-0.08,-0.39,1270.5
77.2,75.0,1.105,0.59,0.33,0.58,1271.0
76.6,75.0,1.098,0.59,-0.35,0.72,1271.5
76.0,75.0,1.102,0.61,0.41,-0.4,1272.0
75.4,75.0,1.103,0.59,-0.13,0.37,1272.5
74.8,75.0,1.098,0.6,-1.2,-0.47,1273.0
74.2,75.0,1.102,0.61,-0.93,-0.19,1273.5
73.6,75.0,1.099,0.62,1.16,-0.35,1274.0
73.0,75.0,1.105,0.61,-0.76,0.72,1274.5
72.4,75.0,1.095,0.62,-0.81,-0.7,1275.0
71.8,75.0,1.096,0.61,0.52,-0.7,1275.5
71.2,75.0,1.101,0.58,1.04,0.29,1276.0
70.6,75.0,1.101,0.59,0.8,0.7,1276.5
70.0,75.0,1.096,0.59,-0.91,0.46,1277.0
69.4,75.0,1.1,0.58,0.89,-0.27,1277.5
68.8,75.0,1.097,0.58,0.47,0.51,1278.0
68.2,75.0,1.105,0.59,-0.21,0.04,1278.5
67.6,75.0,1.101,0.6,0.73,0.45,1279.0
67.0,75.0,1.096,0.58,0.95,-0.3,1279.5
66.4,75.0,1.096,0.6,-0.82,0.36,1280.0
65.8,75.0,1.098,0.6,0.04,-0.58,1280.5
65.2,75.0,1.102,0.62,0.15,0.63,1281.0
64.6,75.0,1.098,0.6,-0.81,-0.08,1281.5
64.0,75.0,1.101,0.59,0.5,0.48,1282.0
63.4,75.0,1.102,0.59,0.02,-0.6,1282.5
62.8,75.0,1.098,0.59,0.63,0.72,1283.0
62.2,75.0,1.098,0.59,-0.62,0.21,1283.5
61.6,75.0,1.096,0.59,0.79,0.64,1284.0
61.0,75.0,1.1,0.61,-0.43,-0.68,1284.5
60.4,75.0,1.096,0.58,-0.92,-0.55,1285.0
59.8,75.0,1.103,0.61,-0.48,-0.43,1285.5
59.2,75.0,1.102,0.59,-0.43,-0.12,1286.0
58.6,75.0,1.102,0.6,0.59,0.28,1286.5
58.0,75.0,1.098,0.59,-1.17,0.13,1287.0
57.4,75.0,1.096,0.58,0.65,-0.28,1287.5
56.8,75.0,1.095,0.61,-0.1,0.53,1288.0
56.2,75.0,1.102,0.61,-0.96,-0.57,1288.5
55.6,75.0,1.098,0.59,1.2,0.76,1289.0
55.0,75.0,1.098,0.59,1.17,0.66,1289.5
54.4,75.0,1.098,0.59,0.02,0.36,1290.0
53.8,75.0,1.097,0.61,-0.44,-0.59,1290.5
53.2,75.0,1.104,0.62,-0.91,0.74,1291.0
52.6,75.0,1.104,0.59,-0.66,-0.19,1291.5
52.0,75.0,1.099,0.61,0.86,0.71,1292.0
51.4,75.0,1.099,0.6,0.29,0.1,1292.5
50.8,75.0,1.105,0.62,0.39,0.61,1293.0
50.2,75.0,1.104,0.61,0.25,-0.43,1293.5
49.6,75.0,1.101,0.62,-0.52,-0.24,1294.0
49.0,75.0,1.098,0.59,-1.13,0.54,1294.5
48.4,75.0,1.105,0.62,-1.19,-0.24,1295.0
47.8,75.0,1.095,0.58,-0.76,0.47,1295.5
47.2,75.0,1.098,0.59,0.92,0.79,1296.0
46.6,75.0,1.104,0.58,1.17,0.15,1296.5
46.0,75.0,1.102,0.61,-0.65,0.42,1297.0
45.4,75.0,1.098,0.61,-1.08,-0.19,1297.5
44.8,75.0,1.099,0.6,-0.93,-0.11,1298.0
44.2,75.0,1.099,0.6,0.99,-0.54,1298.5
43.6,75.0,1.099,0.62,-0.9,0.25,1299.0
43.0,75.0,1.098,0.6,-0.15,0.52,1299.5
42.4,75.0,1.101,0.59,-0.74,0.27,1300.0
41.8,75.0,1.096,0.58,0.64,0.17,1300.5
41.2,75.0,1.104,0.6,0.33,0.59,1301.0
40.6,75.0,1.104,0.59,-0.66,0.47,1301.5
40.0,75.0,1.1,0.59,0.38,0.62,1302.0
39.4,75.0,1.098,0.6,0.07,-0.15,1302.5
38.8,75.0,1.098,0.59,-0.19,0.08,1303.0
38.2,75.0,1.1,0.6,-0.06,-0.42,1303.5
37.6,75.0,1.101,0.59,0.42,-0.37,1304.0
37.0,75.0,1.098,0.61,-0.66,0.01,1304.5
36.4,75.0,1.099,0.62,-0.22,0.75,1305.0
35.8,75.0,1.102,0.6,-0.44,-0.31,1305.5
35.2,75.0,1.1,0.61,0.93,0.03,1306.0
34.6,75.0,1.103,0.59,0.54,-0.38,1306.5
34.0,75.0,1.103,0.61,-1.02,-0.09,1307.0
33.4,75.0,1.101,0.59,0.89,0.13,1307.5
32.8,75.0,1.102,0.61,-0.57,0.43,1308.0
32.2,75.0,1.099,0.6,0.78,0.36,1308.5
31.6,75.0,1.103,0.6,-0.7,-0.69,1309.0
31.0,75.0,1.098,0.6,-0.23,-0.02,1309.5
30.4,75.0,1.101,0.59,-0.17,-0.52,1310.0
29.8,75.0,1.103,0.62,0.78,0.64,1310.5
29.2,75.0,1.096,0.59,0.81,0.32,1311.0
28.6,75.0,1.104,0.61,0.57,0.35,1311.5
28.0,75.0,1.097,0.61,-0.97,0.15,1312.0
27.4,75.0,1.1,0.61,0.42,0.56,1312.5
26.8,75.0,1.105,0.59,0.63,-0.21,1313.0
26.2,75.0,1.1,0.59,-0.2,-0.7,1313.5
25.6,75.0,1.1,0.6,-0.78,0.42,1314.0
25.0,75.0,1.096,0.59,0.63,-0.54,1314.5
24.4,75.0,1.102,0.62,0.07,-0.01,1315.0
23.8,75.0,1.104,0.62,-0.53,-0.1,1315.5
23.2,75.0,1.098,0.6,0.59,-0.08,1316.0
22.6,75.0,1.102,0.6,-0.18,-0.1,1316.5
22.0,75.0,1.1,0.62,0.64,-0.56,1317.0
21.4,75.0,1.098,0.59,1.16,-0.36,1317.5
20.8,75.0,1.097,0.61,0.36,0.65,1318.0
20.2,75.0,1.101,0.6,1.01,0.08,1318.5
19.6,75.0,1.103,0.62,0.23,-0.14,1319.0
19.0,75.0,1.104,0.61,0.63,-0.08,1319.5
18.4,75.0,1.097,0.59,-0.83,0.65,1320.0
17.8,75.0,1.102,0.61,-0.22,-0.48,1320.5
17.2,75.0,1.1,0.61,0.34,-0.54,1321.0
16.6,75.0,1.101,0.62,0.11,-0.56,1321.5
16.0,75.0,1.103,0.62,-0.75,-0.1,1322.0
15.4,75.0,1.104,0.59,-0.3,0.41,1322.5
14.8,75.0,1.102,0.62,-0.35,-0.7,1323.0
14.2,75.0,1.1,0.6,0.11,-0.14,1323.5
13.6,75.0,1.098,0.61,-1.16,0.76,1324.0
13.0,75.0,1.098,0.61,0.1,0.12,1324.5
12.4,75.0,1.096,0.61,0.68,0.63,1325.0
11.8,75.0,1.1,0.6,-0.81,-0.38,1325.5
11.2,75.0,1.095,0.59,1.03,0.68,1326.0
10.6,75.0,1.102,0.61,-1.15,0.53,1326.5
10.0,75.0,1.104,0.62,0.71,0.66,1327.0
9.4,75.0,1.101,0.59,0.04,-0.27,1327.5
8.8,75.0,1.102,0.62,-0.37,0.42,1328.0
8.2,75.0,1.097,0.59,-0.59,-0.51,1328.5
7.6,75.0,1.097,0.61,-1.16,0.13,1329.0
7.0,75.0,1.101,0.62,0.26,0.29,1329.5
6.4,75.0,1.1,0.62,-0.11,-0.28,1330.0
5.8,75.0,1.099,0.58,-0.49,0.05,1330.5
5.2,75.0,1.096,0.59,-0.6,0.24,1331.0
4.6,75.0,1.104,0.59,-0.29,-0.78,1331.5
4.0,75.0,1.102,0.6,0.91,0.02,1332.0
3.4,75.0,1.099,0.6,-0.51,0.7,1332.5
2.8,75.0,1.095,0.61,-0.88,0.74,1333.0
2.2,75.0,1.1,0.6,-0.06,0.15,1333.5
1.6,75.0,1.103,0.61,0.65,-0.11,1334.0
1.0,75.0,1.104,0.6,0.09,0.38,1334.5
0.4,75.0,1.105,0.6,-0.09,-0.14,1335.0
0,80.0,1.101,0.61,-0.12,-0.64,1335.5
0.6,80.0,1.102,0.61,0.71,0.21,1336.0
1.2,80.0,1.101,0.58,-0.56,0.58,1336.5
1.8,80.0,1.096,0.61,-0.4,0.27,1337.0
2.4,80.0,1.102,0.59,-0.9,-0.63,1337.5
3.0,80.0,1.1,0.59,-0.01,-0.27,1338.0
3.6,80.0,1.103,0.58,0.43,-0.07,1338.5
4.2,80.0,1.104,0.59,-1.11,0.38,1339.0
4.8,80.0,1.096,0.6,-1.04,0.6,1339.5
5.4,80.0,1.102,0.59,1.01,0.03,1340.0
6.0,80.0,1.102,0.58,-0.35,0.29,1340.5
6.6,80.0,1.098,0.59,0.17,0.2,1341.0
7.2,80.0,1.103,0.61,0.87,-0.47,1341.5
7.8,80.0,1.099,0.61,-0.12,-0.54,1342.0
8.4,80.0,1.1,0.61,-0.79,0.06,1342.5
9.0,80.0,1.1,0.61,-0.12,-0.6,1343.0
9.6,80.0,1.097,0.6,-0.01,0.03,1343.5
10.2,80.0,1.101,0.62,0.37,0.27,1344.0
10.8,80.0,1.104,0.59,0.5,-0.0,1344.5
11.4,80.0,1.1,0.61,0.59,-0.6,1345.0
12.0,80.0,1.101,0.6,0.66,-0.57,1345.5
12.6,80.0,1.105,0.59,0.63,0.44,1346.0
13.2,80.0,1.103,0.6,0.29,0.53,1346.5
13.8,80.0,1.098,0.6,-1.06,0.69,1347.0
14.4,80.0,1.102,0.61,-0.49,0.35,1347.5
15.0,80.0,1.097,0.59,-0.28,0.08,1348.0
15.6,80.0,1.105,0.6,-1.07,0.59,1348.5
16.2,80.0,1.098,0.61,-0.14,-0.43,1349.0
16.8,80.0,1.104,0.6,-0.62,0.43,1349.5
17.4,80.0,1.096,0.61,-0.35,-0.24,1350.0
18.0,80.0,1.1,0.6,0.57,-0.4,1350.5
18.6,80.0,1.105,0.58,0.07,-0.29,1351.0
19.2,80.0,1.097,0.61,-0.26,0.17,1351.5
19.8,80.0,1.1,0.6,-0.91,0.11,1352.0
20.4,80.0,1.1,0.58,-0.69,-0.49,1352.5
21.0,80.0,1.099,0.62,0.67,-0.21,1353.0
21.6,80.0,1.102,0.6,-0.28,-0.77,1353.5
22.2,80.0,1.095,0.61,1.06,-0.7,1354.0
22.8,80.0,1.1,0.62,0.42,0.46,1354.5
23.4,80.0,1.099,0.6,0.1,0.38,1355.0
24.0,80.0,1.097,0.6,0.72,0.02,1355.5
24.6,80.0,1.096,0.61,0.36,0.33,1356.0
25.2,80.0,1.102,0.62,-1.0,0.25,1356.5
25.8,80.0,1.097,0.59,1.18,0.65,1357.0
26.4,80.0,1.099,0.62,0.36,-0.59,1357.5
27.0,80.0,1.102,0.62,-0.15,-0.07,1358.0
27.6,80.0,1.102,0.6,-1.11,0.24,1358.5
28.2,80.0,1.097,0.59,-0.31,-0.08,1359.0
28.8,80.0,1.099,0.6,1.14,-0.67,1359.5
29.4,80.0,1.096,0.61,1.16,0.32,1360.0
30.0,80.0,1.099,0.6,0.03,0.53,1360.5
30.6,80.0,1.096,0.6,-0.23,0.04,1361.0
31.2,80.0,1.1,0.61,-0.94,-0.27,1361.5
31.8,80.0,1.096,0.6,0.74,0.39,1362.0
32.4,80.0,1.103,0.61,-0.15,-0.03,1362.5
33.0,80.0,1.105,0.59,0.31,-0.19,1363.0
33.6,80.0,1.097,0.61,0.59,0.41,1363.5
34.2,80.0,1.096,0.59,-0.92,-0.29,1364.0
34.8,80.0,1.105,0.61,-0.68,-0.28,1364.5
35.4,80.0,1.103,0.61,0.61,0.67,1365.0
36.0,80.0,1.1,0.6,-0.59,0.29,1365.5
36.6,80.0,1.096,0.61,0.96,-0.25,1366.0
37.2,80.0,1.101,0.59,-0.27,0.19,1366.5
37.8,80.0,1.103,0.59,-0.19,0.37,1367.0
38.4,80.0,1.097,0.6,-1.09,0.41,1367.5
39.0,80.0,1.103,0.59,1.09,-0.63,1368.0
39.6,80.0,1.102,0.61,0.69,-0.1,1368.5
40.2,80.0,1.105,0.59,-0.89,0.78,1369.0
40.8,80.0,1.102,0.62,-0.29,-0.63,1369.5
41.4,80.0,1.101,0.6,0.86,0.12,1370.0
42.0,80.0,1.103,0.6,-0.6,0.64,1370.5
42.6,80.0,1.102,0.6,0.81,-0.74,1371.0
43.2,80.0,1.104,0.6,0.83,0.25,1371.5
43.8,80.0,1.096,0.61,0.68,0.19,1372.0
44.4,80.0,1.097,0.6,-0.15,0.59,1372.5
45.0,80.0,1.104,0.6,0.73,-0.4,1373.0
45.6,80.0,1.101,0.62,0.39,-0.31,1373.5
46.2,80.0,1.096,0.59,0.8,0.52,1374.0
46.8,80.0,1.098,0.6,1.19,0.73,1374.5
47.4,80.0,1.099,0.62,0.82,0.51,1375.0
48.0,80.0,1.1,0.6,-0.87,0.51,1375.5
48.6,80.0,1.098,0.6,-0.84,-0.77,1376.0
49.2,80.0,1.096,0.59,1.02,-0.71,1376.5
49.8,80.0,1.099,0.59,-0.06,0.33,1377.0
50.4,80.0,1.099,0.61,0.78,0.42,1377.5
51.0,80.0,1.102,0.58,-0.3,-0.35,1378.0
51.6,80.0,1.097,0.62,0.4,-0.56,1378.5
52.2,80.0,1.097,0.6,-0.97,-0.57,1379.0
52.8,80.0,1.1,0.6,0.17,-0.48,1379.5
53.4,80.0,1.104,0.6,0.51,-0.66,1380.0
54.0,80.0,1.101,0.61,-0.85,0.7,1380.5
54.6,80.0,1.103,0.61,-0.78,0.33,1381.0
55.2,80.0,1.101,0.6,-0.04,-0.53,1381.5
55.8,80.0,1.102,0.6,-0.77,-0.19,1382.0
56.4,80.0,1.1,0.59,-0.71,-0.54,1382.5
57.0,80.0,1.103,0.58,-0.3,0.26,1383.0
57.6,80.0,1.095,0.6,1.04,0.02,1383.5
58.2,80.0,1.101,0.59,-1.08,-0.56,1384.0
58.8,80.0,1.105,0.6,0.36,0.04,1384.5
59.4,80.0,1.095,0.61,-0.2,-0.35,1385.0
60.0,80.0,1.104,0.61,1.09,0.17,1385.5
60.6,80.0,1.098,0.6,0.19,0.1,1386.0
61.2,80.0,1.097,0.61,-0.47,0.12,1386.5
61.8,80.0,1.099,0.6,1.02,0.51,1387.0
62.4,80.0,1.097,0.59,0.91,0.37,1387.5
63.0,80.0,1.104,0.61,0.77,0.25,1388.0
63.6,80.0,1.102,0.6,0.33,-0.75,1388.5
64.2,80.0,1.098,0.6,0.15,0.48,1389.0
64.8,80.0,1.103,0.59,-0.01,-0.58,1389.5
65.4,80.0,1.1,0.58,1.06,0.48,1390.0
66.0,80.0,1.1,0.58,-0.84,-0.04,1390.5
66.6,80.0,1.102,0.6,-0.0,0.05,1391.0
67.2,80.0,1.1,0.61,0.63,0.3,1391.5
67.8,80.0,1.103,0.59,0.28,0.17,1392.0
68.4,80.0,1.105,0.6,0.42,-0.55,1392.5
69.0,80.0,1.1,0.61,-1.1,0.58,1393.0
69.6,80.0,1.096,0.61,-1.19,0.18,1393.5
70.2,80.0,1.098,0.61,0.58,0.46,1394.0
70.8,80.0,1.102,0.61,-0.68,-0.41,1394.5
71.4,80.0,1.098,0.59,-0.64,0.09,1395.0
72.0,80.0,1.096,0.59,0.86,-0.38,1395.5
72.6,80.0,1.1,0.6,0.44,0.23,1396.0
73.2,80.0,1.104,0.59,0.7,-0.07,1396.5
73.8,80.0,1.096,0.59,0.16,0.26,1397.0
74.4,80.0,1.104,0.58,-0.87,0.36,1397.5
75.0,80.0,1.096,0.61,-1.03,0.66,1398.0
75.6,80.0,1.103,0.58,0.87,-0.56,1398.5
76.2,80.0,1.097,0.59,0.17,-0.24,1399.0
76.8,80.0,1.103,0.6,-0.24,0.35,1399.5
77.4,80.0,1.102,0.61,-0.63,-0.12,1400.0
78.0,80.0,1.098,0.62,-0.05,-0.75,1400.5
78.6,80.0,1.103,0.6,0.67,-0.63,1401.0
79.2,80.0,1.096,0.61,0.87,-0.25,1401.5
79.8,80.0,1.101,0.59,0.81,0.25,1402.0
80.4,80.0,1.101,0.6,0.99,0.68,1402.5
81.0,80.0,1.097,0.61,-1.19,0.32,1403.0
81.6,80.0,1.102,0.61,0.57,0.41,1403.5
82.2,80.0,1.103,0.61,-1.02,0.35,1404.0
82.8,80.0,1.1,0.6,-0.26,0.51,1404.5
83.4,80.0,1.102,0.59,-1.13,0.6,1405.0
84.0,80.0,1.104,0.61,0.97,-0.04,1405.5
84.6,80.0,1.097,0.62,0.87,-0.49,1406.0
85.2,80.0,1.099,0.6,-0.91,0.19,1406.5
85.8,80.0,1.098,0.59,-0.95,-0.61,1407.0
86.4,80.0,1.103,0.61,0.05,-0.11,1407.5
87.0,80.0,1.102,0.61,0.84,-0.41,1408.0
87.6,80.0,1.096,0.61,0.59,-0.1,1408.5
88.2,80.0,1.104,0.59,-0.92,-0.77,1409.0
88.8,80.0,1.097,0.62,-0.97,0.66,1409.5
89.4,80.0,1.096,0.62,0.32,0.49,1410.0
90.0,80.0,1.098,0.59,0.18,-0.33,1410.5
90.6,80.0,1.101,0.6,-0.65,0.1,1411.0
91.2,80.0,1.096,0.6,-0.62,0.35,1411.5
91.8,80.0,1.099,0.58,0.59,-0.64,1412.0
92.4,80.0,1.098,0.61,-0.13,-0.72,1412.5
93.0,80.0,1.103,0.59,-1.15,-0.78,1413.0
93.6,80.0,1.097,0.61,-0.6,0.02,1413.5
94.2,80.0,1.102,0.61,0.81,0.12,1414.0
94.8,80.0,1.1,0.58,1.12,-0.25,1414.5
95.4,80.0,1.102,0.6,0.65,0.56,1415.0
96.0,80.0,1.095,0.62,-0.77,0.41,1415.5
96.6,80.0,1.105,0.6,0.4,0.71,1416.0
97.2,80.0,1.096,0.59,1.18,-0.7,1416.5
97.8,80.0,1.097,0.59,0.53,-0.07,1417.0
98.4,80.0,1.099,0.62,0.42,0.42,1417.5
99.0,80.0,1.103,0.6,0.56,0.52,1418.0
99.6,80.0,1.105,0.59,-0.59,0.72,1418.5
100,85.0,1.104,0.6,1.12,-0.64,1419.0
99.4,85.0,1.096,0.58,-1.05,-0.04,1419.5
98.8,85.0,1.105,0.58,-1.08,0.59,1420.0
98.2,85.0,1.097,0.6,0.42,-0.72,1420.5
97.6,85.0,1.103,0.59,-1.11,-0.52,1421.0
97.0,85.0,1.102,0.6,-0.83,0.35,1421.5
96.4,85.0,1.102,0.61,-0.9,0.34,1422.0
95.8,85.0,1.097,0.58,-0.68,-0.25,1422.5
95.2,85.0,1.097,0.61,-0.33,-0.27,1423.0
94.6,85.0,1.104,0.62,0.31,0.37,1423.5
94.0,85.0,1.099,0.61,0.96,0.01,1424.0
93.4,85.0,1.095,0.59,-0.32,-0.04,1424.5
92.8,85.0,1.102,0.61,0.59,-0.01,1425.0
92.2,85.0,1.103,0.58,0.95,-0.43,1425.5
91.6,85.0,1.1,0.61,-0.9,0.72,1426.0
91.0,85.0,1.097,0.6,-1.2,0.31,1426.5
